date,value
2016-11-15,2050.063481
2016-11-16,2043.872492
2016-11-17,2049.928548
2016-11-18,2049.509346
2016-11-21,2050.020250
2016-11-22,2058.220052
2016-11-23,2055.405586
2016-11-24,2053.168041
2016-11-25,2053.054023
2016-11-28,2055.148746
2016-11-29,2058.225469
2016-11-30,2054.873843
2016-12-01,2046.231790
2016-12-02,2046.271582
2016-12-05,2036.493704
2016-12-06,2036.020470
2016-12-07,2043.628150
2016-12-08,2036.419717
2016-12-09,2045.562161
2016-12-12,2041.140839
2016-12-13,2045.505866
2016-12-14,2051.359777
2016-12-15,2042.543708
2016-12-16,2042.743833
2016-12-19,2041.517668
2016-12-20,2033.535476
2016-12-21,2036.140292
2016-12-22,2037.120270
2016-12-23,2041.576674
2016-12-27,2047.331796
2016-12-28,2049.064942
2016-12-29,2053.079313
2016-12-30,2053.063004
2017-01-02,2036.780803
2017-01-03,2030.281711
2017-01-04,2031.666715
2017-01-05,2028.211646
2017-01-09,2030.221081
2017-01-10,2033.130055
2017-01-11,2033.987793
2017-01-12,2031.334819
2017-01-13,2022.793253
2017-01-16,2024.709626
2017-01-17,2028.134336
2017-01-18,2025.476772
2017-01-19,2020.773182
2017-01-20,2016.536816
2017-01-23,2020.695814
2017-01-24,2019.334838
2017-01-25,2008.068165
2017-01-26,2004.845881
2017-01-27,2004.879585
2017-01-30,2000.694642
2017-01-31,2002.839904
2017-02-01,1999.532726
2017-02-02,2005.136141
2017-02-03,2010.334839
2017-02-06,2010.526609
2017-02-07,2017.212552
2017-02-08,2023.539469
2017-02-09,2025.154436
2017-02-10,2023.343626
2017-02-13,2016.099871
2017-02-14,2008.382181
2017-02-15,2012.729206
2017-02-16,2014.805199
2017-02-17,2025.932361
2017-02-20,2029.809822
2017-02-21,2032.000522
2017-02-22,2036.978190
2017-02-23,2040.127884
2017-02-24,2050.691370
2017-02-27,2054.232412
2017-02-28,2052.623450
2017-03-01,2037.011894
2017-03-02,2031.352103
2017-03-03,2026.310182
2017-03-06,2028.820231
2017-03-07,2034.174415
2017-03-08,2025.057762
2017-03-09,2021.703710
2017-03-10,2011.924697
2017-03-13,2010.436042
2017-03-14,2011.373403
2017-03-15,2014.994186
2017-03-16,2013.317850
2017-03-17,2014.766520
2017-03-20,2014.129673
2017-03-21,2012.419887
2017-03-22,2022.195204
2017-03-23,2026.085696
2017-03-24,2026.562938
2017-03-27,2032.005483
2017-03-28,2033.279788
2017-03-29,2039.550352
2017-03-30,2039.143441
2017-03-31,2042.563720
2017-04-03,2043.559488
2017-04-04,2050.001292
2017-04-05,2046.038952
2017-04-06,2050.466528
2017-04-07,2055.978518
2017-04-10,2056.464351
2017-04-11,2057.098138
2017-04-12,2056.272632
2017-04-13,2064.993397
2017-04-18,2063.519940
2017-04-19,2062.947830
2017-04-20,2059.679658
2017-04-21,2061.834501
2017-04-24,2052.325215
2017-04-25,2044.805567
2017-04-26,2041.029518
2017-04-27,2058.097455
2017-04-28,2059.195453
2017-05-02,2055.756794
2017-05-03,2057.622537
2017-05-04,2052.620742
2017-05-05,2045.019294
2017-05-08,2044.930056
2017-05-09,2044.993532
2017-05-10,2051.414511
2017-05-11,2051.209108
2017-05-12,2060.285623
2017-05-15,2060.272996
2017-05-16,2061.841626
2017-05-17,2069.683199
2017-05-18,2075.219331
2017-05-19,2074.023205
2017-05-22,2072.620729
2017-05-23,2071.218579
2017-05-24,2074.564508
2017-05-26,2076.757694
2017-05-29,2078.066454
2017-05-30,2080.344896
2017-05-31,2083.279297
2017-06-01,2085.217095
2017-06-02,2088.894379
2017-06-05,2086.435951
2017-06-07,2090.517011
2017-06-08,2091.689688
2017-06-09,2092.451369
2017-06-12,2098.147436
2017-06-13,2093.857798
2017-06-14,2094.341949
2017-06-15,2088.063861
2017-06-16,2082.506995
2017-06-19,2082.814674
2017-06-20,2085.482035
2017-06-21,2084.448177
2017-06-22,2087.838222
2017-06-26,2087.625549
2017-06-27,2079.514001
2017-06-28,2069.720595
2017-06-29,2060.095449
2017-06-30,2052.581418
2017-07-03,2055.087768
2017-07-04,2062.967216
2017-07-05,2059.293198
2017-07-06,2048.182805
2017-07-07,2054.928695
2017-07-10,2055.597800
2017-07-11,2057.878380
2017-07-12,2061.254017
2017-07-13,2051.834315
2017-07-14,2048.491524
2017-07-17,2047.102424
2017-07-18,2054.591829
2017-07-19,2061.809044
2017-07-20,2060.936295
2017-07-21,2068.207452
2017-07-24,2066.473237
2017-07-25,2061.228893
2017-07-26,2064.194939
2017-07-27,2064.276213
2017-07-28,2052.405034
2017-07-31,2046.626035
2017-08-01,2049.371299
2017-08-02,2054.583958
2017-08-03,2057.249066
2017-08-04,2055.642056
2017-08-07,2059.896832
2017-08-08,2062.444857
2017-08-09,2069.538738
2017-08-10,2067.269665
2017-08-11,2069.696658
2017-08-14,2064.151335
2017-08-15,2049.678859
2017-08-16,2051.907268
2017-08-17,2057.137377
2017-08-18,2063.589913
2017-08-21,2068.881074
2017-08-22,2065.578431
2017-08-23,2067.062697
2017-08-24,2070.952297
2017-08-25,2069.716489
2017-08-28,2071.861592
2017-08-29,2076.014397
2017-08-30,2072.229672
2017-08-31,2074.024466
2017-09-01,2067.197822
2017-09-04,2066.062867
2017-09-05,2068.761399
2017-09-06,2071.415927
2017-09-07,2078.720019
2017-09-08,2085.732351
2017-09-11,2085.508304
2017-09-12,2075.921042
2017-09-13,2074.074439
2017-09-14,2069.174204
2017-09-15,2064.774383
2017-09-18,2062.088742
2017-09-19,2065.503148
2017-09-20,2067.073621
2017-09-21,2063.627350
2017-09-22,2060.238390
2017-09-25,2064.689606
2017-09-26,2062.034015
2017-09-27,2054.904214
2017-09-28,2055.727965
2017-09-29,2045.657154
2017-10-02,2044.356609
2017-10-03,2041.612835
2017-10-04,2044.676659
2017-10-05,2047.097121
2017-10-06,2042.309104
2017-10-09,2043.435355
2017-10-10,2044.917153
2017-10-11,2042.240185
2017-10-12,2050.643975
2017-10-13,2057.132523
2017-10-16,2060.361479
2017-10-17,2060.513282
2017-10-18,2059.461196
2017-10-19,2063.530704
2017-10-20,2058.223348
2017-10-23,2059.036178
2017-10-24,2053.562637
2017-10-25,2048.417545
2017-10-26,2058.189258
2017-10-27,2063.753122
2017-10-30,2069.480013
2017-10-31,2071.198136
2017-11-01,2069.740600
2017-11-02,2073.518261
2017-11-03,2074.460456
2017-11-06,2077.665393
2017-11-07,2077.474984
2017-11-08,2077.102048
2017-11-09,2070.566845
2017-11-10,2069.214317
2017-11-13,2069.828351
2017-11-14,2077.662876
2017-11-15,2083.469585
2017-11-16,2083.659968
2017-11-17,2085.936465
2017-11-20,2087.267546
2017-11-21,2088.264997
2017-11-22,2087.035609
2017-11-23,2094.155869
2017-11-24,2091.288543
2017-11-27,2093.558468
2017-11-28,2095.363885
2017-11-29,2089.373909
2017-11-30,2089.951945
2017-12-01,2092.072992
2017-12-04,2095.706524
2017-12-05,2097.437923
2017-12-06,2098.960208
2017-12-07,2098.605604
2017-12-08,2099.983400
2017-12-11,2103.243298
2017-12-12,2093.677670
2017-12-13,2094.960495
2017-12-14,2091.690994
2017-12-15,2075.139365
2017-12-18,2075.108655
2017-12-19,2070.223515
2017-12-20,2066.459945
2017-12-21,2065.541787
2017-12-22,2069.230288
2017-12-27,2070.781081
2017-12-28,2067.990294
2017-12-29,2061.783974
2018-01-02,2024.317869
2018-01-03,2029.181080
2018-01-04,2029.190817
2018-01-05,2033.425330
2018-01-08,2035.838748
2018-01-09,2033.152816
2018-01-10,2022.103046
2018-01-11,2013.100960
2018-01-12,2013.640918
2018-01-15,2015.512545
2018-01-16,2020.704228
2018-01-17,2017.524064
2018-01-18,2015.023338
2018-01-19,2015.536428
2018-01-22,2013.164482
2018-01-23,2018.378106
2018-01-24,2016.560760
2018-01-25,2010.960795
2018-01-26,2008.464208
2018-01-29,2000.959807
2018-01-30,2005.312726
2018-01-31,2007.772223
2018-02-01,2004.534309
2018-02-02,1997.652166
2018-02-05,2000.185051
2018-02-06,2006.727954
2018-02-07,2005.893795
2018-02-08,1996.169622
2018-02-09,2001.808002
2018-02-12,2001.235225
2018-02-13,2001.892431
2018-02-14,1999.465757
2018-02-15,1997.387455
2018-02-16,2003.988311
2018-02-19,2004.139872
2018-02-20,2015.565488
2018-02-21,2019.874796
2018-02-22,2023.301227
2018-02-23,2031.609404
2018-02-26,2030.622533
2018-02-27,2028.455050
2018-02-28,2032.005166
2018-03-01,2035.769960
2018-03-02,2034.741579
2018-03-05,2034.287833
2018-03-06,2027.980797
2018-03-07,2029.390427
2018-03-08,2029.270577
2018-03-09,2030.162079
2018-03-12,2036.003491
2018-03-13,2034.312893
2018-03-14,2039.617111
2018-03-15,2041.618796
2018-03-16,2045.453552
2018-03-19,2042.970600
2018-03-20,2040.428160
2018-03-21,2037.761489
2018-03-22,2047.372421
2018-03-23,2045.877080
2018-03-26,2044.997419
2018-03-27,2048.558768
2018-03-28,2051.831636
2018-03-29,2054.361848
2018-04-03,2057.197083
2018-04-04,2058.564046
2018-04-05,2056.072312
2018-04-06,2057.057642
2018-04-09,2058.797378
2018-04-10,2057.616659
2018-04-11,2060.076727
2018-04-12,2065.850354
2018-04-13,2064.870892
2018-04-16,2062.372470
2018-04-17,2065.866326
2018-04-18,2066.080697
2018-04-19,2053.151821
2018-04-20,2050.146006
2018-04-23,2045.866232
2018-04-24,2045.125039
2018-04-25,2045.004753
2018-04-26,2053.473916
2018-04-27,2059.688378
2018-04-30,2059.125450
2018-05-02,2061.878829
2018-05-03,2068.175378
2018-05-04,2065.435747
2018-05-07,2066.262163
2018-05-08,2060.240275
2018-05-09,2054.663643
2018-05-11,2054.949968
2018-05-14,2049.826625
2018-05-15,2048.038586
2018-05-16,2053.169471
2018-05-17,2054.735780
2018-05-18,2057.200272
2018-05-21,2061.432902
2018-05-22,2060.647377
2018-05-23,2068.038428
2018-05-24,2073.103347
2018-05-25,2090.507032
2018-05-28,2097.770817
2018-05-29,2101.555314
2018-05-30,2098.045252
2018-05-31,2097.975287
2018-06-01,2087.527428
2018-06-04,2083.659152
2018-06-05,2086.122126
2018-06-07,2070.140954
2018-06-11,2072.673583
2018-06-12,2073.057682
2018-06-13,2076.221012
2018-06-14,2083.378024
2018-06-15,2094.094418
2018-06-18,2097.069163
2018-06-19,2100.222762
2018-06-20,2100.049237
2018-06-21,2103.254901
2018-06-25,2102.818713
2018-06-26,2097.696000
2018-06-27,2099.783149
2018-06-28,2101.293643
2018-06-29,2102.005406
2018-07-02,2106.416906
2018-07-03,2099.839044
2018-07-04,2093.759405
2018-07-05,2091.920685
2018-07-06,2096.534380
2018-07-09,2097.115210
2018-07-10,2097.005743
2018-07-11,2098.500981
2018-07-12,2104.283486
2018-07-13,2109.550799
2018-07-16,2107.949401
2018-07-17,2108.882569
2018-07-18,2110.645734
2018-07-19,2111.289704
2018-07-20,2110.844601
2018-07-23,2105.294877
2018-07-24,2104.358924
2018-07-25,2102.131830
2018-07-26,2098.696199
2018-07-27,2096.417661
2018-07-30,2084.104089
2018-07-31,2086.971812
2018-08-01,2083.308028
2018-08-02,2086.470185
2018-08-03,2092.346724
2018-08-06,2095.762788
2018-08-07,2094.620290
2018-08-08,2098.494616
2018-08-09,2103.376731
2018-08-10,2112.036872
2018-08-13,2111.561536
2018-08-14,2110.459723
2018-08-15,2111.049439
2018-08-16,2109.220847
2018-08-17,2110.700551
2018-08-20,2111.171045
2018-08-21,2108.695215
2018-08-22,2111.931567
2018-08-23,2112.435699
2018-08-24,2110.257970
2018-08-27,2108.384722
2018-08-28,2106.380949
2018-08-29,2104.193966
2018-08-30,2104.037836
2018-08-31,2107.067921
2018-09-03,2109.330930
2018-09-04,2103.734499
2018-09-05,2100.184735
2018-09-06,2100.080450
2018-09-07,2097.046575
2018-09-10,2095.142010
2018-09-11,2095.810706
2018-09-12,2099.728470
2018-09-13,2096.657029
2018-09-14,2096.124750
2018-09-17,2089.474031
2018-09-18,2086.211111
2018-09-19,2083.351173
2018-09-20,2083.048852
2018-09-21,2087.248272
2018-09-24,2081.063683
2018-09-25,2077.535180
2018-09-26,2078.534433
2018-09-27,2079.387603
2018-09-28,2083.446191
2018-10-01,2078.588276
2018-10-02,2084.965644
2018-10-03,2081.019530
2018-10-04,2076.431779
2018-10-05,2071.277568
2018-10-08,2071.982563
2018-10-09,2073.093722
2018-10-10,2069.788149
2018-10-11,2065.679323
2018-10-12,2067.017849
2018-10-15,2069.350031
2018-10-16,2070.463534
2018-10-17,2071.506033
2018-10-18,2073.142902
2018-10-19,2075.159652
2018-10-22,2071.052804
2018-10-23,2075.895616
2018-10-24,2080.917513
2018-10-25,2082.520980
2018-10-26,2088.521602
2018-10-29,2085.974009
2018-10-30,2087.921366
2018-10-31,2087.363862
2018-11-01,2083.158038
2018-11-02,2078.903025
2018-11-05,2080.935960
2018-11-06,2082.841075
2018-11-07,2081.370558
2018-11-08,2078.181386
2018-11-09,2082.013385
2018-11-12,2085.391390
2018-11-13,2086.034275
2018-11-14,2089.132175
2018-11-15,2095.160182
2018-11-16,2096.377087
2018-11-19,2095.239375
2018-11-20,2098.646589
2018-11-21,2098.473976
2018-11-22,2099.010172
2018-11-23,2103.246924
2018-11-26,2100.516816
2018-11-27,2104.428869
2018-11-28,2105.808146
2018-11-29,2110.786670
2018-11-30,2112.400067
2018-12-03,2109.941174
2018-12-04,2113.465713
2018-12-05,2112.749193
2018-12-06,2118.372381
2018-12-07,2114.381832
2018-12-10,2114.221737
2018-12-11,2114.620766
2018-12-12,2121.399754
2018-12-13,2118.910526
2018-12-14,2118.899232
2018-12-17,2117.396284
2018-12-18,2116.676574
2018-12-19,2115.701871
2018-12-20,2116.391218
2018-12-21,2118.272920
2018-12-27,2120.759558
2018-12-28,2119.208978
2019-01-02,2114.308707
2019-01-03,2115.232639
2019-01-04,2113.858083
2019-01-07,2111.970780
2019-01-08,2109.578182
2019-01-09,2106.734555
2019-01-10,2109.370403
2019-01-11,2113.520210
2019-01-14,2113.217980
2019-01-15,2112.961230
2019-01-16,2108.121408
2019-01-17,2107.671141
2019-01-18,2105.297205
2019-01-21,2103.648778
2019-01-22,2106.487561
2019-01-23,2107.563095
2019-01-24,2114.065628
2019-01-25,2112.706552
2019-01-28,2111.307080
2019-01-29,2111.131949
2019-01-30,2115.897600
2019-01-31,2122.393018
2019-02-01,2122.762812
2019-02-04,2120.321138
2019-02-05,2120.360810
2019-02-06,2124.112644
2019-02-07,2130.324773
2019-02-08,2140.422697
2019-02-11,2137.819814
2019-02-12,2134.991128
2019-02-13,2129.764883
2019-02-14,2131.619417
2019-02-15,2129.118126
2019-02-18,2127.743586
2019-02-19,2138.333808
2019-02-20,2142.538655
2019-02-21,2138.252907
2019-02-22,2143.191119
2019-02-25,2141.263708
2019-02-26,2143.696885
2019-02-27,2139.243443
2019-02-28,2128.300587
2019-03-01,2123.580833
2019-03-04,2125.971221
2019-03-05,2126.349036
2019-03-06,2132.353827
2019-03-07,2143.031372
2019-03-08,2147.467564
2019-03-11,2148.981796
2019-03-12,2151.285079
2019-03-13,2151.227033
2019-03-14,2148.164259
2019-03-15,2145.732346
2019-03-18,2145.855747
2019-03-19,2143.775746
2019-03-20,2145.494536
2019-03-21,2154.126892
2019-03-22,2165.590524
2019-03-25,2163.484634
2019-03-26,2164.340159
2019-03-27,2178.343459
2019-03-28,2176.496551
2019-03-29,2171.473149
2019-04-01,2158.310205
2019-04-02,2157.420933
2019-04-03,2150.450551
2019-04-04,2150.003081
2019-04-05,2149.702621
2019-04-08,2149.272062
2019-04-09,2152.625029
2019-04-10,2158.276785
2019-04-11,2155.822897
2019-04-12,2149.094464
2019-04-15,2145.935422
2019-04-16,2147.008496
2019-04-17,2143.472689
2019-04-18,2147.369370
2019-04-23,2143.535172
2019-04-24,2154.284257
2019-04-25,2172.755175
2019-04-26,2176.606038
2019-04-29,2177.127351
2019-04-30,2173.483076
2019-05-02,2176.477146
2019-05-03,2174.258485
2019-05-06,2175.647750
2019-05-07,2184.027434
2019-05-08,2187.160936
2019-05-09,2194.487314
2019-05-10,2192.892675
2019-05-13,2194.516885
2019-05-14,2194.305439
2019-05-15,2200.252819
2019-05-16,2196.945329
2019-05-17,2199.042810
2019-05-20,2193.843789
2019-05-21,2193.620116
2019-05-22,2191.690411
2019-05-23,2194.923405
2019-05-24,2192.912096
2019-05-27,2196.684280
2019-05-28,2198.414212
2019-05-29,2200.646177
2019-05-31,2205.212843
2019-06-03,2212.233167
2019-06-04,2216.625920
2019-06-05,2214.373080
2019-06-07,2223.806167
2019-06-10,2220.100452
2019-06-11,2228.150233
2019-06-12,2229.513073
2019-06-13,2234.183822
2019-06-14,2226.235248
2019-06-17,2223.839703
2019-06-18,2241.192824
2019-06-19,2236.151004
2019-06-20,2237.837926
2019-06-24,2236.462537
2019-06-25,2239.175587
2019-06-26,2237.959112
2019-06-27,2234.383648
2019-06-28,2234.540964
2019-07-01,2235.219909
2019-07-02,2235.508203
2019-07-03,2236.626091
2019-07-04,2240.292540
2019-07-05,2234.744869
2019-07-08,2235.219279
2019-07-09,2226.283581
2019-07-10,2220.255940
2019-07-11,2213.400340
2019-07-12,2208.686070
2019-07-15,2215.415826
2019-07-16,2220.093187
2019-07-17,2227.124061
2019-07-18,2230.275260
2019-07-19,2234.774312
2019-07-22,2236.082665
2019-07-23,2238.499366
2019-07-24,2242.894665
2019-07-25,2242.334696
2019-07-26,2247.684245
2019-07-29,2251.233480
2019-07-30,2263.507278
2019-07-31,2265.988719
2019-08-01,2265.318558
2019-08-02,2271.062798
2019-08-05,2277.236457
2019-08-06,2274.474426
2019-08-07,2287.074524
2019-08-08,2278.584519
2019-08-09,2279.829120
2019-08-12,2282.935764
2019-08-13,2283.562130
2019-08-14,2292.197777
2019-08-15,2304.378415
2019-08-16,2309.011406
2019-08-19,2298.664513
2019-08-20,2302.160269
2019-08-21,2293.838331
2019-08-22,2289.552738
2019-08-23,2291.394921
2019-08-26,2294.335675
2019-08-27,2298.336743
2019-08-28,2307.804827
2019-08-29,2305.956389
2019-08-30,2307.677493
2019-09-02,2304.597956
2019-09-03,2308.383964
2019-09-04,2301.247808
2019-09-05,2280.020370
2019-09-06,2280.682216
2019-09-09,2272.923722
2019-09-10,2281.659717
2019-09-11,2280.582089
2019-09-12,2274.550028
2019-09-13,2261.831601
2019-09-16,2260.229084
2019-09-17,2269.920392
2019-09-18,2273.127602
2019-09-19,2270.342111
2019-09-20,2269.505157
2019-09-23,2273.731206
2019-09-24,2281.345087
2019-09-25,2284.379211
2019-09-26,2282.828053
2019-09-27,2283.893117
2019-09-30,2282.731731
2019-10-01,2286.842330
2019-10-02,2288.793144
2019-10-03,2302.062275
2019-10-04,2298.141641
2019-10-07,2299.729843
2019-10-08,2301.576801
2019-10-09,2295.384067
2019-10-10,2277.639765
2019-10-11,2267.689612
2019-10-14,2268.177390
2019-10-15,2265.105649
2019-10-16,2252.595798
2019-10-17,2255.104167
2019-10-18,2249.370741
2019-10-21,2241.161102
2019-10-22,2245.185455
2019-10-23,2241.104057
2019-10-24,2237.747278
2019-10-25,2234.260515
2019-10-28,2228.250326
2019-10-29,2233.907729
2019-10-30,2233.898675
2019-10-31,2242.545693
2019-11-01,2241.447443
2019-11-04,2234.362907
2019-11-05,2224.959411
2019-11-06,2226.229915
2019-11-07,2220.251455
2019-11-08,2218.410035
2019-11-11,2214.771396
2019-11-12,2218.275403
2019-11-13,2227.034718
2019-11-14,2230.303314
2019-11-15,2228.936419
2019-11-18,2231.020033
2019-11-19,2230.893236
2019-11-20,2235.421545
2019-11-21,2230.607125
2019-11-22,2229.726516
2019-11-25,2232.102779
2019-11-26,2230.841611
2019-11-27,2227.354798
2019-11-28,2225.330081
2019-11-29,2220.013898
2019-12-02,2211.337697
2019-12-03,2219.022507
2019-12-04,2218.776200
2019-12-05,2214.193757
2019-12-06,2216.719524
2019-12-09,2221.212913
2019-12-10,2221.041476
2019-12-11,2221.049929
2019-12-12,2217.028199
2019-12-13,2213.406590
2019-12-16,2218.248341
2019-12-17,2220.027903
2019-12-18,2217.044759
2019-12-19,2209.434935
2019-12-20,2209.508988
2019-12-23,2211.032235
2019-12-27,2208.006250
2019-12-30,2201.192599
2020-01-02,2191.939800
2020-01-03,2197.681980
2020-01-07,2199.944138
2020-01-08,2197.544648
2020-01-09,2191.768278
2020-01-10,2190.295715
2020-01-13,2188.101870
2020-01-14,2188.389245
2020-01-15,2194.572615
2020-01-16,2196.420688
2020-01-17,2195.703194
2020-01-20,2196.312940
2020-01-21,2198.366585
2020-01-22,2201.263972
2020-01-23,2206.255846
2020-01-24,2208.616601
2020-01-27,2219.985694
2020-01-28,2219.753306
2020-01-29,2223.065655
2020-01-30,2227.171495
2020-01-31,2232.894844
2020-02-03,2232.467444
2020-02-04,2223.385643
2020-02-05,2214.130704
2020-02-06,2213.161044
2020-02-07,2218.019240
2020-02-10,2220.691552
2020-02-11,2221.599610
2020-02-12,2221.957175
2020-02-13,2223.748350
2020-02-14,2225.430759
2020-02-17,2225.422298
2020-02-18,2227.650312
2020-02-19,2238.716862
2020-02-20,2245.456926
2020-02-21,2248.426786
2020-02-24,2257.368279
2020-02-25,2257.877195
2020-02-26,2256.473887
2020-02-27,2264.317228
2020-02-28,2273.443040
2020-03-02,2284.300722
2020-03-03,2273.211701
2020-03-04,2275.547092
2020-03-05,2281.694565
2020-03-06,2290.850897
2020-03-09,2312.844334
2020-03-10,2290.527557
2020-03-11,2285.122977
2020-03-12,2272.231030
2020-03-13,2241.519088
2020-03-16,2214.089844
2020-03-17,2229.281739
2020-03-18,2214.881195
2020-03-19,2195.940900
2020-03-20,2207.900165
2020-03-23,2212.125209
2020-03-24,2213.729493
2020-03-25,2207.207299
2020-03-26,2217.477910
2020-03-27,2232.241629
2020-03-30,2246.954666
2020-03-31,2244.980465
2020-04-01,2247.883520
2020-04-02,2251.665996
2020-04-03,2251.935076
2020-04-06,2246.653048
2020-04-07,2235.677912
2020-04-08,2227.606484
2020-04-09,2222.732367
2020-04-14,2234.197919
2020-04-15,2243.368774
2020-04-16,2241.523759
2020-04-17,2239.897713
2020-04-20,2236.088054
2020-04-21,2237.840609
2020-04-22,2232.877979
2020-04-23,2232.598256
2020-04-24,2241.280808
2020-04-27,2246.649932
2020-04-28,2249.332659
2020-04-29,2256.921214
2020-04-30,2253.160184
2020-05-04,2256.990850
2020-05-05,2259.509162
2020-05-06,2255.523758
2020-05-07,2255.305099
2020-05-08,2254.737589
2020-05-11,2248.425246
2020-05-12,2246.198709
2020-05-13,2255.666707
2020-05-14,2259.684721
2020-05-15,2257.896249
2020-05-18,2256.228704
2020-05-19,2252.275676
2020-05-20,2251.795182
2020-05-22,2253.595800
2020-05-25,2254.413386
2020-05-26,2250.348931
2020-05-27,2249.400394
2020-05-28,2249.004571
2020-05-29,2249.198997
2020-06-01,2244.521569
2020-06-02,2244.706410
2020-06-03,2240.127688
2020-06-04,2235.083269
2020-06-05,2234.580686
2020-06-08,2234.232591
2020-06-09,2233.626341
2020-06-10,2229.383770
2020-06-11,2244.955181
2020-06-12,2248.278185
2020-06-15,2250.417477
2020-06-16,2247.510328
2020-06-17,2251.324655
2020-06-18,2251.412569
2020-06-22,2259.609647
2020-06-23,2255.220491
2020-06-24,2256.565920
2020-06-25,2266.257525
2020-06-26,2267.175453
2020-06-29,2266.227568
2020-06-30,2266.472714
2020-07-01,2266.043672
2020-07-02,2271.317676
2020-07-03,2272.933455
2020-07-06,2270.711763
2020-07-07,2268.975074
2020-07-08,2272.946828
2020-07-09,2273.861807
2020-07-10,2277.709273
2020-07-13,2270.445212
2020-07-14,2271.786300
2020-07-15,2271.679883
2020-07-16,2274.044004
2020-07-17,2273.413404
2020-07-20,2274.468647
2020-07-21,2274.950781
2020-07-22,2279.293823
2020-07-23,2277.545035
2020-07-24,2271.452359
2020-07-27,2271.697309
2020-07-28,2273.510779
2020-07-29,2271.989135
2020-07-30,2275.671328
2020-07-31,2270.469066
2020-08-03,2270.085644
2020-08-04,2273.085784
2020-08-05,2270.584916
2020-08-06,2274.364672
2020-08-07,2275.700975
2020-08-10,2276.225991
2020-08-11,2271.530359
2020-08-12,2268.398570
2020-08-13,2262.916568
2020-08-14,2265.508450
2020-08-17,2267.430755
2020-08-18,2269.727432
2020-08-19,2273.047371
2020-08-20,2277.498243
2020-08-21,2279.545670
2020-08-24,2279.261956
2020-08-25,2271.631761
2020-08-26,2269.585505
2020-08-27,2269.909858
2020-08-28,2268.289400
2020-08-31,2266.003143
2020-09-01,2266.943405
2020-09-02,2279.018773
2020-09-03,2282.424801
2020-09-04,2280.946095
2020-09-07,2281.830619
2020-09-08,2287.387112
2020-09-09,2284.377164
2020-09-10,2281.111770
2020-09-11,2285.680330
2020-09-14,2287.858681
2020-09-15,2287.452645
2020-09-16,2288.403583
2020-09-17,2288.593628
2020-09-18,2288.106357
2020-09-21,2292.687293
2020-09-22,2288.705737
2020-09-23,2288.715034
2020-09-24,2289.958399
2020-09-25,2290.984780
2020-09-28,2292.201299
2020-09-29,2291.830375
2020-09-30,2291.098076
2020-10-01,2282.653977
2020-10-02,2283.215907
2020-10-05,2279.236199
2020-10-06,2278.227712
2020-10-07,2275.810699
2020-10-08,2278.006766
2020-10-09,2280.749012
2020-10-12,2282.411763
2020-10-13,2288.716344
2020-10-14,2293.584913
2020-10-15,2296.199459
2020-10-16,2294.581021
2020-10-19,2294.072206
2020-10-20,2291.027571
2020-10-21,2288.761780
2020-10-22,2287.505331
2020-10-23,2282.278773
2020-10-26,2283.816761
2020-10-27,2286.923018
2020-10-28,2290.199691
2020-10-29,2292.339254
2020-10-30,2292.300995
2020-11-02,2292.070966
2020-11-03,2289.217561
2020-11-04,2290.397008
2020-11-05,2288.311447
2020-11-06,2288.244762
2020-11-09,2277.409997
2020-11-10,2271.799270
2020-11-11,2276.255958
2020-11-12,2278.769537
2020-11-13,2283.370568
2020-11-16,2282.281711
2020-11-17,2282.801551
2020-11-18,2282.860204
2020-11-19,2288.150219
2020-11-20,2288.711828
2020-11-23,2291.256683
2020-11-24,2290.515523
2020-11-25,2289.000976
2020-11-26,2293.327704
2020-11-27,2291.560512
2020-11-30,2289.244387
2020-12-01,2281.665997
2020-12-02,2282.133976
2020-12-03,2283.749392
2020-12-04,2283.215509
2020-12-07,2289.948308
2020-12-08,2295.090903
2020-12-09,2294.398582
2020-12-10,2296.976686
2020-12-11,2302.531371
2020-12-14,2303.181368
2020-12-15,2305.030028
2020-12-16,2294.859038
2020-12-17,2297.221218
2020-12-18,2294.286858
2020-12-21,2292.740541
2020-12-22,2291.560868
2020-12-23,2293.664209
2020-12-28,2287.410505
2020-12-29,2289.656903
2020-12-30,2288.342964
2021-01-04,2279.331918
2021-01-05,2278.949351
2021-01-07,2270.873662
2021-01-08,2267.746251
2021-01-11,2265.967235
2021-01-12,2261.061838
2021-01-13,2267.179944
2021-01-14,2273.535229
2021-01-15,2272.587823
2021-01-18,2269.053334
2021-01-19,2268.550094
2021-01-20,2268.721525
2021-01-21,2265.825519
2021-01-22,2269.154487
2021-01-25,2274.882656
2021-01-26,2272.881125
2021-01-27,2275.939852
2021-01-28,2276.645093
2021-01-29,2269.931950
2021-02-01,2269.542996
2021-02-02,2267.606812
2021-02-03,2265.513571
2021-02-04,2262.682716
2021-02-05,2259.952217
2021-02-08,2256.760550
2021-02-09,2257.125364
2021-02-10,2258.754837
2021-02-11,2258.169576
2021-02-12,2253.085696
2021-02-15,2245.610193
2021-02-16,2240.900389
2021-02-17,2239.458539
2021-02-18,2236.038947
2021-02-19,2233.540063
2021-02-22,2238.112793
2021-02-23,2230.591469
2021-02-24,2229.057544
2021-02-25,2211.840999
2021-02-26,2214.079238
2021-03-01,2224.378611
2021-03-02,2224.915155
