lodate,value
2018-03-27,1986.026424
2018-03-28,1989.191506
2018-03-29,1991.636579
2018-04-03,1994.377344
2018-04-04,1995.694651
2018-04-05,1993.271096
2018-04-06,1994.218420
2018-04-09,1995.897096
2018-04-10,1994.744531
2018-04-11,1997.121514
2018-04-12,2002.710775
2018-04-13,2001.753302
2018-04-16,1999.323306
2018-04-17,2002.702417
2018-04-18,2002.902286
2018-04-19,1990.360813
2018-04-20,1987.439026
2018-04-23,1983.282269
2018-04-24,1982.555879
2018-04-25,1982.431406
2018-04-26,1990.633562
2018-04-27,1996.649950
2018-04-30,1996.096327
2018-05-02,1998.757505
2018-05-03,2004.853363
2018-05-04,2002.189657
2018-05-07,2002.982821
2018-05-08,1997.137406
2018-05-09,1991.723655
2018-05-11,1991.993305
2018-05-14,1987.019019
2018-05-15,1985.277881
2018-05-16,1990.243656
2018-05-17,1991.754063
2018-05-18,1994.135109
2018-05-21,1998.230071
2018-05-22,1997.460701
2018-05-23,2004.617190
2018-05-24,2009.518827
2018-05-25,2026.380746
2018-05-28,2033.413673
2018-05-29,2037.073997
2018-05-30,2033.663550
2018-05-31,2033.587661
2018-06-01,2023.452381
2018-06-04,2019.694809
2018-06-05,2022.074160
2018-06-07,2006.575616
2018-06-11,2009.022517
2018-06-12,2009.386848
2018-06-13,2012.445047
2018-06-14,2019.374228
2018-06-15,2029.753389
2018-06-18,2032.628681
2018-06-19,2035.677308
2018-06-20,2035.501037
2018-06-21,2038.600093
2018-06-25,2038.169224
2018-06-26,2033.195917
2018-06-27,2035.210822
2018-06-28,2036.666789
2018-06-29,2037.348579
2018-07-02,2041.616299
2018-07-03,2035.232692
2018-07-04,2029.332031
2018-07-05,2027.541837
2018-07-06,2032.005500
2018-07-09,2032.560389
2018-07-10,2032.446227
2018-07-11,2033.887366
2018-07-12,2039.483755
2018-07-13,2044.580772
2018-07-16,2043.020580
2018-07-17,2043.916897
2018-07-18,2045.617637
2018-07-19,2046.233649
2018-07-20,2045.794141
2018-07-23,2040.407326
2018-07-24,2039.492123
2018-07-25,2037.325586
2018-07-26,2033.987786
2018-07-27,2031.771431
2018-07-30,2019.829504
2018-07-31,2022.600770
2018-08-01,2019.041966
2018-08-02,2022.098564
2018-08-03,2027.785777
2018-08-06,2031.088389
2018-08-07,2029.973088
2018-08-08,2033.719784
2018-08-09,2038.443130
2018-08-10,2046.827834
2018-08-13,2046.359052
2018-08-14,2045.283141
2018-08-15,2045.846529
2018-08-16,2044.066297
2018-08-17,2045.492181
2018-08-20,2045.940023
2018-08-21,2043.532572
2018-08-22,2046.660806
2018-08-23,2047.141235
2018-08-24,2045.022696
2018-08-27,2043.199240
2018-08-28,2041.249311
2018-08-29,2039.121851
2018-08-30,2038.962459
2018-08-31,2041.890735
2018-09-03,2044.075641
2018-09-04,2038.644232
2018-09-05,2035.196209
2018-09-06,2035.087075
2018-09-07,2032.139016
2018-09-10,2030.285338
2018-09-11,2030.925277
2018-09-12,2034.713689
2018-09-13,2031.729276
2018-09-14,2031.205418
2018-09-17,2024.752620
2018-09-18,2021.582733
2018-09-19,2018.803370
2018-09-20,2018.502405
2018-09-21,2022.563690
2018-09-24,2016.562738
2018-09-25,2013.135596
2018-09-26,2014.095885
2018-09-27,2014.914612
2018-09-28,2018.839365
2018-10-01,2014.124081
2018-10-02,2020.295673
2018-10-03,2016.463939
2018-10-04,2012.010504
2018-10-05,2007.008218
2018-10-08,2007.683373
2018-10-09,2008.752083
2018-10-10,2005.541133
2018-10-11,2001.551887
2018-10-12,2002.840917
2018-10-15,2005.092742
2018-10-16,2006.163711
2018-10-17,2007.165874
2018-10-18,2008.743937
2018-10-19,2010.690069
2018-10-22,2006.702830
2018-10-23,2011.387208
2018-10-24,2016.245067
2018-10-25,2017.790700
2018-10-26,2023.596800
2018-10-29,2021.120372
2018-10-30,2022.999165
2018-10-31,2022.450968
2018-11-01,2018.367912
2018-11-02,2014.237228
2018-11-05,2016.198934
2018-11-06,2018.036781
2018-11-07,2016.604009
2018-11-08,2013.506072
2018-11-09,2017.210825
2018-11-12,2020.475685
2018-11-13,2021.090540
2018-11-14,2024.083975
2018-11-15,2029.916259
2018-11-16,2031.087214
2018-11-19,2029.976874
2018-11-20,2033.269905
2018-11-21,2033.094601
2018-11-22,2033.606024
2018-11-23,2037.702690
2018-11-26,2035.049575
2018-11-27,2038.831626
2018-11-28,2040.159819
2018-11-29,2044.975042
2018-11-30,2046.530020
2018-12-03,2044.139680
2018-12-04,2047.546190
2018-12-05,2046.843894
2018-12-06,2052.283549
2018-12-07,2048.409352
2018-12-10,2048.246124
2018-12-11,2048.624573
2018-12-12,2055.183863
2018-12-13,2052.764176
2018-12-14,2052.745090
2018-12-17,2051.280919
2018-12-18,2050.575542
2018-12-19,2049.623141
2018-12-20,2050.282824
2018-12-21,2052.097612
2018-12-27,2054.498424
2018-12-28,2052.988138
2019-01-02,2048.232843
2019-01-03,2049.119772
2019-01-04,2047.780048
2019-01-07,2045.943615
2019-01-08,2043.617698
2019-01-09,2040.854873
2019-01-10,2043.400197
2019-01-11,2047.412111
2019-01-14,2047.111210
2019-01-15,2046.854368
2019-01-16,2042.157844
2019-01-17,2041.713562
2019-01-18,2039.405814
2019-01-21,2037.800887
2019-01-22,2040.542725
2019-01-23,2041.576491
2019-01-24,2047.867332
2019-01-25,2046.542686
2019-01-28,2045.178920
2019-01-29,2045.001159
2019-01-30,2049.609412
2019-01-31,2055.893204
2019-02-01,2056.243253
2019-02-04,2053.869933
2019-02-05,2053.900211
2019-02-06,2057.526297
2019-02-07,2063.535524
2019-02-08,2073.308673
2019-02-11,2070.779177
2019-02-12,2068.030980
2019-02-13,2062.960440
2019-02-14,2064.748616
2019-02-15,2062.317600
2019-02-18,2060.978001
2019-02-19,2071.227739
2019-02-20,2075.292409
2019-02-21,2071.132939
2019-02-22,2075.907921
2019-02-25,2074.032781
2019-02-26,2076.381331
2019-02-27,2072.059495
2019-02-28,2061.452083
2019-03-01,2056.872392
2019-03-04,2059.179529
2019-03-05,2059.537303
2019-03-06,2065.345245
2019-03-07,2075.679055
2019-03-08,2079.967588
2019-03-11,2081.425970
2019-03-12,2083.648587
2019-03-13,2083.584097
2019-03-14,2080.609360
2019-03-15,2078.245669
2019-03-18,2078.356942
2019-03-19,2076.334121
2019-03-20,2077.990600
2019-03-21,2086.343109
2019-03-22,2097.437737
2019-03-25,2095.389797
2019-03-26,2096.210080
2019-03-27,2109.764259
2019-03-28,2107.967124
2019-03-29,2103.093524
2019-04-01,2090.336736
2019-04-02,2089.467175
2019-04-03,2082.708053
2019-04-04,2082.266414
2019-04-05,2081.967157
2019-04-08,2081.541902
2019-04-09,2084.780948
2019-04-10,2090.246305
2019-04-11,2087.861471
2019-04-12,2081.336863
2019-04-15,2078.269162
2019-04-16,2079.300152
2019-04-17,2075.867600
2019-04-18,2079.633142
2019-04-23,2075.911637
2019-04-24,2086.313375
2019-04-25,2104.193229
2019-04-26,2107.914227
2019-04-29,2108.410723
2019-04-30,2104.873105
2019-05-02,2107.764309
2019-05-03,2105.607329
2019-05-06,2106.944373
2019-05-07,2115.051079
2019-05-08,2118.077225
2019-05-09,2125.163788
2019-05-10,2123.611090
2019-05-13,2125.175558
2019-05-14,2124.962360
2019-05-15,2130.713362
2019-05-16,2127.501951
2019-05-17,2129.524689
2019-05-20,2124.481574
2019-05-21,2124.256543
2019-05-22,2122.379427
2019-05-23,2125.501757
2019-05-24,2123.545627
2019-05-27,2127.190063
2019-05-28,2128.856826
2019-05-29,2131.009724
2019-05-31,2135.423427
2019-06-03,2142.213102
2019-06-04,2146.458317
2019-06-05,2144.268274
2019-06-07,2153.394210
2019-06-10,2149.797283
2019-06-11,2157.583624
2019-06-12,2158.894740
2019-06-13,2163.408979
2019-06-14,2155.703616
2019-06-17,2153.375413
2019-06-18,2170.170140
2019-06-19,2165.279482
2019-06-20,2166.904347
2019-06-24,2165.563955
2019-06-25,2168.182405
2019-06-26,2166.995894
2019-06-27,2163.525205
2019-06-28,2163.668946
2019-07-01,2164.317772
2019-07-02,2164.588333
2019-07-03,2165.662167
2019-07-04,2169.203693
2019-07-05,2163.823451
2019-07-08,2164.274219
2019-07-09,2155.613549
2019-07-10,2149.768692
2019-07-11,2143.122208
2019-07-12,2138.549117
2019-07-15,2145.056683
2019-07-16,2149.576985
2019-07-17,2156.376009
2019-07-18,2159.418548
2019-07-19,2163.766094
2019-07-22,2165.024289
2019-07-23,2167.355600
2019-07-24,2171.602608
2019-07-25,2171.051821
2019-07-26,2176.222694
2019-07-29,2179.650451
2019-07-30,2191.525327
2019-07-31,2193.919159
2019-08-01,2193.261606
2019-08-02,2198.814425
2019-08-05,2204.782959
2019-08-06,2202.100058
2019-08-07,2214.290479
2019-08-08,2206.061873
2019-08-09,2207.258107
2019-08-12,2210.257102
2019-08-13,2210.854756
2019-08-14,2219.206675
2019-08-15,2230.990636
2019-08-16,2235.467226
2019-08-19,2225.441020
2019-08-20,2228.816589
2019-08-21,2220.750932
2019-08-22,2216.593076
2019-08-23,2218.367759
2019-08-26,2221.205988
2019-08-27,2225.070712
2019-08-28,2234.228144
2019-08-29,2232.429771
2019-08-30,2234.087139
2019-09-02,2231.096940
2019-09-03,2234.753347
2019-09-04,2227.835945
2019-09-05,2207.276841
2019-09-06,2207.908811
2019-09-09,2200.389119
2019-09-10,2208.837595
2019-09-11,2207.785596
2019-09-12,2201.937318
2019-09-13,2189.616175
2019-09-16,2188.056135
2019-09-17,2197.429300
2019-09-18,2200.525366
2019-09-19,2197.820110
2019-09-20,2197.001169
2019-09-23,2201.083490
2019-09-24,2208.445366
2019-09-25,2211.373772
2019-09-26,2209.863412
2019-09-27,2210.885664
2019-09-30,2209.752630
2019-10-01,2213.723044
2019-10-02,2215.602699
2019-10-03,2228.438721
2019-10-04,2224.634631
2019-10-07,2226.163206
2019-10-08,2227.942248
2019-10-09,2221.938797
2019-10-10,2204.753441
2019-10-11,2195.112952
2019-10-14,2195.576408
2019-10-15,2192.594276
2019-10-16,2180.476194
2019-10-17,2182.895602
2019-10-18,2177.337098
2019-10-21,2169.381724
2019-10-22,2173.268577
2019-10-23,2169.309289
2019-10-24,2166.051437
2019-10-25,2162.667793
2019-10-28,2156.841607
2019-10-29,2162.309148
2019-10-30,2162.291804
2019-10-31,2170.653064
2019-11-01,2169.581409
2019-11-04,2162.715410
2019-11-05,2153.604866
2019-11-06,2154.826079
2019-11-07,2149.030820
2019-11-08,2147.239941
2019-11-11,2143.709515
2019-11-12,2147.092587
2019-11-13,2155.562302
2019-11-14,2158.717445
2019-11-15,2157.385857
2019-11-18,2159.394024
2019-11-19,2159.262729
2019-11-20,2163.637072
2019-11-21,2158.968668
2019-11-22,2158.107774
2019-11-25,2160.399148
2019-11-26,2159.169920
2019-11-27,2155.786562
2019-11-28,2153.818348
2019-11-29,2148.664455
2019-12-02,2140.258573
2019-12-03,2147.687877
2019-12-04,2147.440965
2019-12-05,2142.997330
2019-12-06,2145.433377
2019-12-09,2149.773753
2019-12-10,2149.599299
2019-12-11,2149.598950
2019-12-12,2145.698069
2019-12-13,2142.184465
2019-12-16,2146.861920
2019-12-17,2148.575694
2019-12-18,2145.680037
2019-12-19,2138.306652
2019-12-20,2138.369836
2019-12-23,2139.835553
2019-12-27,2136.898516
2019-12-30,2130.295815
2020-01-02,2121.332580
2020-01-03,2126.881373
2020-01-07,2129.062214
2020-01-08,2126.731586
2020-01-09,2121.132914
2020-01-10,2119.699390
2020-01-13,2117.567845
2020-01-14,2117.837553
2020-01-15,2123.813173
2020-01-16,2125.593230
2020-01-17,2124.890438
2020-01-20,2125.472088
2020-01-21,2127.451059
2020-01-22,2130.246539
2020-01-23,2135.068911
2020-01-24,2137.345022
2020-01-27,2148.338755
2020-01-28,2148.105342
2020-01-29,2151.302252
2020-01-30,2155.267014
2020-01-31,2160.797031
2020-02-03,2160.374857
2020-02-04,2151.577759
2020-02-05,2142.613186
2020-02-06,2141.666344
2020-02-07,2146.359101
2020-02-10,2148.936557
2020-02-11,2149.806747
2020-02-12,2150.144226
2020-02-13,2151.868978
2020-02-14,2153.488467
2020-02-17,2153.471733
2020-02-18,2155.619168
2020-02-19,2166.319326
2020-02-20,2172.832829
2020-02-21,2175.698013
2020-02-24,2184.341645
2020-02-25,2184.825430
2020-02-26,2183.458855
2020-02-27,2191.039736
2020-02-28,2199.861526
2020-03-02,2210.359062
2020-03-03,2199.620216
2020-03-04,2201.871274
2020-03-05,2207.810971
2020-03-06,2216.662051
2020-03-09,2237.934437
2020-03-10,2216.331590
2020-03-11,2211.093283
2020-03-12,2198.610214
2020-03-13,2168.884621
2020-03-16,2142.335591
2020-03-17,2157.026646
2020-03-18,2143.084290
2020-03-19,2124.749454
2020-03-20,2136.312573
2020-03-23,2140.392149
2020-03-24,2141.935917
2020-03-25,2135.616745
2020-03-26,2145.545755
2020-03-27,2159.822044
2020-03-30,2174.049182
2020-03-31,2172.130409
2020-04-01,2174.930640
2020-04-02,2178.581728
2020-04-03,2178.833430
2020-04-06,2173.714219
2020-04-07,2163.086771
2020-04-08,2155.268834
2020-04-09,2150.544443
2020-04-14,2161.629093
2020-04-15,2170.493492
2020-04-16,2168.699799
2020-04-17,2167.117975
2020-04-20,2163.423501
2020-04-21,2165.110520
2020-04-22,2160.300585
2020-04-23,2160.021381
2020-04-24,2168.413110
2020-04-27,2173.599070
2020-04-28,2176.185942
2020-04-29,2183.519087
2020-04-30,2179.871712
2020-05-04,2183.569129
2020-05-05,2185.996852
2020-05-06,2182.132438
2020-05-07,2181.912234
2020-05-08,2181.354534
2020-05-11,2175.238977
2020-05-12,2173.076282
2020-05-13,2182.227438
2020-05-14,2186.105974
2020-05-15,2184.367063
2020-05-18,2182.745154
2020-05-19,2178.912211
2020-05-20,2178.438722
2020-05-22,2180.172037
2020-05-25,2180.954334
2020-05-26,2177.013663
2020-05-27,2176.087398
2020-05-28,2175.695840
2020-05-29,2175.875295
2020-06-01,2171.341716
2020-06-02,2171.511915
2020-06-03,2167.073877
2020-06-04,2162.185364
2020-06-05,2161.690593
2020-06-08,2161.345274
2020-06-09,2160.750225
2020-06-10,2156.637501
2020-06-11,2171.692249
2020-06-12,2174.898190
2020-06-15,2176.959029
2020-06-16,2174.138136
2020-06-17,2177.819314
2020-06-18,2177.895715
2020-06-22,2185.816486
2020-06-23,2181.561996
2020-06-24,2182.854824
2020-06-25,2192.221189
2020-06-26,2193.100429
2020-06-29,2192.174812
2020-06-30,2192.403248
2020-07-01,2191.979528
2020-07-02,2197.072456
2020-07-03,2198.626700
2020-07-06,2196.468914
2020-07-07,2194.780292
2020-07-08,2198.613461
2020-07-09,2199.489793
2020-07-10,2203.202690
2020-07-13,2196.167502
2020-07-14,2197.456001
2020-07-15,2197.344346
2020-07-16,2199.622387
2020-07-17,2199.003696
2020-07-20,2200.015674
2020-07-21,2200.473296
2020-07-22,2204.665423
2020-07-23,2202.965145
2020-07-24,2197.063236
2020-07-27,2197.291446
2020-07-28,2199.036798
2020-07-29,2197.556274
2020-07-30,2201.109113
2020-07-31,2196.068568
2020-08-03,2195.688996
2020-08-04,2198.582100
2020-08-05,2196.154478
2020-08-06,2199.801617
2020-08-07,2201.085381
2020-08-10,2201.584448
2020-08-11,2197.034059
2020-08-12,2193.996260
2020-08-13,2188.685359
2020-08-14,2191.183533
2020-08-17,2193.034077
2020-08-18,2195.246695
2020-08-19,2198.448980
2020-08-20,2202.745057
2020-08-21,2204.716541
2020-08-24,2204.433391
2020-08-25,2197.044949
2020-08-26,2195.057161
2020-08-27,2195.362153
2020-08-28,2193.786202
2020-08-31,2191.566332
2020-09-01,2192.467010
2020-09-02,2204.136963
2020-09-03,2207.422333
2020-09-04,2205.983459
2020-09-07,2206.830159
2020-09-08,2212.195261
2020-09-09,2209.275479
2020-09-10,2206.108672
2020-09-11,2210.518263
2020-09-14,2212.616209
2020-09-15,2212.214747
2020-09-16,2213.125628
2020-09-17,2213.300640
2020-09-18,2212.820616
2020-09-21,2217.242044
2020-09-22,2213.382710
2020-09-23,2213.382918
2020-09-24,2214.576575
2020-09-25,2215.560382
2020-09-28,2216.728058
2020-09-29,2216.360550
2020-09-30,2215.643570
2020-10-01,2207.468775
2020-10-02,2208.003437
2020-10-05,2204.146065
2020-10-06,2203.162056
2020-10-07,2200.815938
2020-10-08,2202.930905
2020-10-09,2205.574033
2020-10-12,2207.173227
2020-10-13,2213.261222
2020-10-14,2217.960500
2020-10-15,2220.480037
2020-10-16,2218.906157
2020-10-19,2218.405318
2020-10-20,2215.452303
2020-10-21,2213.252463
2020-10-22,2212.028684
2020-10-23,2206.965799
2020-10-26,2208.444277
2020-10-27,2211.439255
2020-10-28,2214.599000
2020-10-29,2216.659147
2020-10-30,2216.613355
2020-11-02,2216.382125
2020-11-03,2213.614150
2020-11-04,2214.745861
2020-11-05,2212.720396
2020-11-06,2212.647133
2020-11-09,2202.161541
2020-11-10,2196.727460
2020-11-11,2201.028160
2020-11-12,2203.449933
2020-11-13,2207.890143
2020-11-16,2206.828519
2020-11-17,2207.322416
2020-11-18,2207.370370
2020-11-19,2212.476695
2020-11-20,2213.010951
2020-11-23,2215.462851
2020-11-24,2214.737416
2020-11-25,2213.264187
2020-11-26,2217.438973
2020-11-27,2215.721460
2020-11-30,2213.473195
2020-12-01,2206.136856
2020-12-02,2206.580589
2020-12-03,2208.133769
2020-12-04,2207.608800
2020-12-07,2214.109888
2020-12-08,2219.073384
2020-12-09,2218.395189
2020-12-10,2220.879088
2020-12-11,2226.240936
2020-12-14,2226.860562
2020-12-15,2228.639126
2020-12-16,2218.796369
2020-12-17,2221.071450
2020-12-18,2218.225547
2020-12-21,2216.721692
2020-12-22,2215.572335
2020-12-23,2217.597137
2020-12-28,2211.542031
2020-12-29,2213.705145
2020-12-30,2212.426007
2021-01-04,2203.705127
2021-01-05,2203.326509
2021-01-07,2195.510054
2021-01-08,2192.477720
2021-01-11,2190.749051
2021-01-12,2185.997794
2021-01-13,2191.904113
2021-01-14,2198.039689
2021-01-15,2197.115021
2021-01-18,2193.689193
2021-01-19,2193.193963
2021-01-20,2193.350996
2021-01-21,2190.542496
2021-01-22,2193.752166
2021-01-25,2199.281286
2021-01-26,2197.337545
2021-01-27,2200.285889
2021-01-28,2200.958956
2021-01-29,2194.460255
2021-02-01,2194.075525
2021-02-02,2192.195017
2021-02-03,2190.162690
2021-02-04,2187.417298
2021-02-05,2184.768946
2021-02-08,2181.674788
2021-02-09,2182.018807
2021-02-10,2183.585400
2021-02-11,2183.010950
2021-02-12,2178.087615
2021-02-15,2170.852304
2021-02-16,2166.290679
2021-02-17,2164.888238
2021-02-18,2161.573922
2021-02-19,2159.149678
2021-02-22,2163.561540
2021-02-23,2156.282165
2021-02-24,2154.790784
2021-02-25,2138.139302
2021-02-26,2140.294475
2021-03-01,2150.242125
2021-03-02,2150.752254
2021-03-03,2142.925020
2021-03-04,2140.393512
2021-03-05,2133.859764
2021-03-08,2133.048443
2021-03-09,2140.919495
2021-03-10,2144.157536
2021-03-11,2151.969224
2021-03-12,2144.855604
2021-03-15,2148.258590
2021-03-16,2149.172602
2021-03-17,2142.563140
2021-03-18,2137.273670
2021-03-19,2142.065637
2021-03-22,2143.853941
2021-03-23,2151.493403
2021-03-24,2153.051027
2021-03-25,2159.210790
2021-03-26,2155.130769
2021-03-29,2152.210626
2021-03-30,2144.349857
2021-03-31,2148.444922
2021-04-01,2152.087192
2021-04-06,2152.592774
2021-04-07,2156.240932
2021-04-08,2162.539304
2021-04-09,2159.451772
2021-04-12,2159.328627
2021-04-13,2156.897862
2021-04-14,2155.646551
2021-04-15,2157.816773
2021-04-16,2156.433909
2021-04-19,2151.855129
2021-04-20,2153.827017
2021-04-21,2157.570306
2021-04-22,2160.332119
2021-04-23,2158.069893
2021-04-26,2157.322664
2021-04-27,2156.882849
2021-04-28,2156.097502
2021-04-29,2149.872159
2021-04-30,2152.914854
2021-05-03,2150.843680
2021-05-04,2155.587554
2021-05-05,2154.643971
2021-05-06,2154.660709
2021-05-07,2157.052000
2021-05-10,2153.295147
2021-05-11,2148.166077
2021-05-12,2149.581597
2021-05-14,2144.548888
2021-05-17,2142.920474
2021-05-18,2143.115771
2021-05-19,2142.767507
2021-05-20,2140.401600
2021-05-21,2143.171052
2021-05-24,2144.920901
2021-05-25,2150.185453
2021-05-26,2156.948957
2021-05-27,2148.726294
2021-05-28,2148.361707
2021-05-31,2144.343251
2021-06-01,2144.957493
2021-06-02,2147.708687
2021-06-03,2146.172720
2021-06-04,2149.945879
2021-06-07,2149.432163
2021-06-08,2155.551142
2021-06-09,2164.333140
2021-06-10,2164.241032
2021-06-11,2168.852291
2021-06-14,2167.464476
2021-06-15,2162.532005
2021-06-16,2166.417613
2021-06-17,2160.464340
2021-06-18,2160.258572
2021-06-21,2156.680479
2021-06-22,2153.719401
2021-06-23,2157.535826
2021-06-24,2156.054507
2021-06-28,2155.723818
2021-06-29,2155.152629
2021-06-30,2157.943432
2021-07-01,2161.862940
2021-07-02,2167.341179
2021-07-05,2166.482057
2021-07-06,2172.501389
2021-07-07,2182.108830
2021-07-08,2186.856657
2021-07-09,2184.529084
2021-07-12,2185.922293
2021-07-13,2183.962194
2021-07-14,2183.629580
2021-07-15,2188.232831
2021-07-16,2189.173467
2021-07-19,2193.992046
2021-07-20,2201.343641
2021-07-21,2193.877577
2021-07-22,2194.139934
2021-07-23,2194.423293
2021-07-26,2195.383694
2021-07-27,2200.045989
2021-07-28,2199.639783
2021-07-29,2200.075266
2021-07-30,2202.102908
2021-08-02,2204.224542
2021-08-03,2206.798782
2021-08-04,2205.833000
2021-08-05,2207.585949
2021-08-06,2200.795532
2021-08-09,2202.301754
2021-08-10,2202.144655
2021-08-11,2198.831805
2021-08-12,2196.622558
2021-08-13,2195.497499
2021-08-16,2196.140534
2021-08-17,2198.874979
2021-08-18,2203.634418
2021-08-19,2205.296619
2021-08-20,2207.607250
2021-08-23,2205.738958
2021-08-24,2205.304242
2021-08-25,2198.707246
2021-08-26,2193.292757
2021-08-27,2194.913970
2021-08-30,2195.025173
2021-08-31,2192.428792
2021-09-01,2189.166382
2021-09-02,2191.445201
2021-09-03,2185.794843
2021-09-06,2185.382703
2021-09-07,2178.962831
2021-09-08,2180.665866
2021-09-09,2185.846556
2021-09-10,2184.935580
2021-09-13,2183.638736
2021-09-14,2176.490536
2021-09-15,2173.969753
2021-09-16,2168.750586
2021-09-17,2162.213421
2021-09-20,2168.576343
2021-09-21,2175.648776
2021-09-22,2173.744962
2021-09-23,2164.480411
2021-09-24,2159.576273
2021-09-27,2158.275345
2021-09-28,2151.682371
2021-09-29,2154.947361
2021-09-30,2149.618991
2021-10-01,2154.328382
2021-10-04,2150.389044
2021-10-05,2150.347677
2021-10-06,2152.024901
2021-10-07,2155.639998
2021-10-08,2153.007070
2021-10-11,2149.793414
2021-10-12,2148.287559
2021-10-13,2148.308265
2021-10-14,2159.965881
2021-10-15,2155.326229
2021-10-18,2145.637255
2021-10-19,2140.018906
2021-10-20,2148.094780
2021-10-21,2141.520323
2021-10-22,2138.628942
2021-10-25,2142.614621
2021-10-26,2145.559376
2021-10-27,2152.805497
2021-10-28,2138.606203
2021-10-29,2128.994052
2021-11-01,2133.676738
2021-11-02,2147.996864
2021-11-03,2144.948020
2021-11-04,2152.615379
2021-11-05,2159.907411
2021-11-08,2162.102143
2021-11-09,2163.208868
2021-11-10,2157.039368
2021-11-11,2146.068095
2021-11-12,2151.380391
2021-11-15,2144.906183
2021-11-16,2142.630903
2021-11-17,2142.119409
2021-11-18,2148.842990
2021-11-19,2162.145052
2021-11-22,2159.232594
2021-11-23,2151.507407
2021-11-24,2146.939973
2021-11-25,2147.943488
2021-11-26,2161.719021
2021-11-29,2160.175787
2021-11-30,2173.007714
2021-12-01,2166.004858
2021-12-02,2179.751485
2021-12-03,2176.803732
2021-12-06,2181.491369
2021-12-07,2182.852392
2021-12-08,2179.857781
2021-12-09,2186.687906
2021-12-10,2181.628224
2021-12-13,2183.524551
2021-12-14,2180.445870
2021-12-15,2181.443974
2021-12-16,2173.898818
2021-12-17,2179.037870
2021-12-20,2179.583076
2021-12-21,2174.875570
2021-12-22,2169.563234
2021-12-23,2168.893227
2021-12-27,2164.998212
2021-12-28,2164.481205
2021-12-29,2161.863429
2021-12-30,2159.459237
2022-01-03,2137.116783
2022-01-04,2134.687002
2022-01-05,2132.320015
2022-01-07,2120.040006
2022-01-10,2112.049486
2022-01-11,2108.477620
2022-01-12,2114.733900
2022-01-13,2119.394419
2022-01-14,2118.103849
2022-01-17,2115.845525
2022-01-18,2114.998458
2022-01-19,2113.447282
2022-01-20,2116.739618
2022-01-21,2125.852309
2022-01-24,2129.120134
2022-01-25,2129.671253
2022-01-26,2128.439297
2022-01-27,2121.983898
2022-01-28,2117.274235
2022-01-31,2107.565451
2022-02-01,2104.722962
2022-02-02,2099.440943
2022-02-03,2078.330137
2022-02-04,2057.900667
2022-02-07,2051.655632
2022-02-08,2045.128758
2022-02-09,2050.002238
2022-02-10,2056.541964
2022-02-11,2059.505760
2022-02-14,2060.300262
2022-02-15,2055.013390
2022-02-16,2066.124121
2022-02-17,2072.121668
2022-02-18,2066.315331
2022-02-21,2063.641605
2022-02-22,2049.462659
2022-02-23,2045.739498
2022-02-24,2062.549773
2022-02-25,2055.892130
2022-02-28,2066.874928
2022-03-01,2100.571424
2022-03-02,2106.850432
2022-03-03,2087.975992
2022-03-04,2102.166160
2022-03-07,2085.750558
2022-03-08,2068.750941
2022-03-09,2055.629583
2022-03-10,2039.783070
2022-03-11,2032.965134
2022-03-14,2014.014060
2022-03-15,2017.976950
2022-03-16,2007.569922
2022-03-17,2003.417143
2022-03-18,2006.465074
2022-03-21,1994.661037
2022-03-22,1977.023908
2022-03-23,1973.138381
2022-03-24,1956.146108
2022-03-25,1948.633767
2022-03-28,1937.404439
2022-03-29,1927.269836
2022-03-30,1913.770330
2022-03-31,1937.936944
2022-04-01,1938.949298
2022-04-04,1951.615014
2022-04-05,1940.685023
2022-04-06,1921.195531
2022-04-07,1915.372478
2022-04-08,1908.763050
2022-04-11,1890.982909
2022-04-12,1897.522775
2022-04-13,1909.084308
2022-04-14,1902.484431
2022-04-19,1884.194092
2022-04-20,1891.517302
2022-04-21,1885.621030
2022-04-22,1880.668386
2022-04-25,1891.608234
2022-04-26,1898.958552
2022-04-27,1901.045125
2022-04-28,1874.741847
2022-04-29,1860.494089
2022-05-02,1845.857977
2022-05-03,1838.952269
2022-05-04,1816.558540
2022-05-05,1821.496351
2022-05-06,1808.799115
2022-05-09,1808.807673
2022-05-10,1824.561470
2022-05-11,1812.276806
2022-05-12,1847.132126
2022-05-13,1844.165212
2022-05-16,1837.683540
2022-05-17,1825.106327
2022-05-18,1825.210369
2022-05-19,1841.743386
2022-05-20,1839.999137
2022-05-23,1840.721341
2022-05-24,1848.550998
2022-05-25,1856.416196
2022-05-27,1868.290189
2022-05-30,1868.364928
2022-05-31,1859.267768
2022-06-01,1854.229894
2022-06-02,1843.598529
2022-06-03,1830.970759
2022-06-07,1823.368795
2022-06-08,1819.463383
2022-06-09,1813.775712
2022-06-10,1814.569852
2022-06-13,1790.759922
2022-06-14,1766.027310
2022-06-15,1761.895612
2022-06-16,1732.696421
2022-06-17,1750.117690
2022-06-20,1753.814354
2022-06-21,1749.660165
2022-06-22,1763.574293
2022-06-23,1784.730303
2022-06-27,1778.357479
2022-06-28,1771.375023
2022-06-29,1782.308221
2022-06-30,1810.999919
2022-07-01,1848.109185
2022-07-04,1831.618873
2022-07-05,1851.032500
2022-07-06,1877.630556
2022-07-07,1869.363125
2022-07-08,1865.685088
2022-07-11,1868.085739
2022-07-12,1876.574198
2022-07-13,1866.286426
